tache,kind,idx,text
1,a,58,Pour faire naître l'envie de s'investir dans un métier
1,a,59,Il transforme notre rapport au savoir
1,a,60,L'ambiguïté du néologisme « chat » à l'écrit
1,a,61,Entrer en contact avec les gens
1,a,62,Qui ont de l'expérience dans la télévente
1,a,63,Du fait de sa taille
1,a,64,Le changement est définitif
1,a,65,Les produits utilisés dans les cultures
1,a,66,En envoyant des courriels sur la plateforme de l'émission
1,a,67,L'image attachée à sa profession est stéréotypée et peu valorisante
1,a,68,D'un catalogue de styliste
1,a,69,Son exploitation génère des revenus élevés
1,a,70,L'innovation des procédés de production
1,a,71,Maintenir les performances de la mémoire
1,a,72,Tenter une nouvelle aventure
1,a,73,Le besoin d'interaction sociale
1,a,74,Elle trouve l'ensemble très réussi
1,a,75,L'originalité des plats
1,a,76,Les professeurs avec des compétences nécessaires sont rares
1,a,77,Faire la promotion de l'apprentissage d'un métier auprès des jeunes
1,a,78,Elle modifie le rapport au temps
1,a,79,La générosité qu'elle manifestait dans sa vie
1,a,80,"Il déclare que la photographie était une part nécessaire, mais non essentielle à son travail"
1,a,81,Maintenir les performances de la mémoire
1,a,82,Faire part de la réponse d'un responsable
1,a,83,Il risque d'entraver la circulation des véhicules de secours
1,a,84,Ils peuvent être utilisés comme outils de contrôle
1,a,85,Elle masque les problèmes pédagogiques essentiels
1,a,86,Faire la promotion de l'apprentissage d'un métier auprès des jeunes
1,a,87,Les gens en mangent plus que par le passé
1,a,88,D'un catalogue de styliste
1,a,89,La manipulation des clients par les industriels
1,a,90,Le renoncement au nucléaire doit être mûrement planifié
1,a,91,En achetant les billets à l'avance
1,a,92,La prise en compte de l'opinion publique
1,a,93,Le besoin d'interaction sociale
1,a,94,De faire un bilan de leurs aptitudes
1,a,95,Il est accessible à un nombre croissant d'utilisateurs grâce à internet
1,a,96,Le désir d'évolution durant la vie active
1,a,97,Ils se rendent régulièrement en ville
1,a,98,Elle modifie le rapport au temps
1,a,99,La générosité qu'elle manifestait dans sa vie
1,a,100,À favoriser l'émergence de valeurs culturelles collectives
1,a,101,Il a trouvé quelque chose dans son fromage
1,a,102,Tenter une nouvelle aventure
1,a,103,Parce que les larves ont beaucoup mangé
1,a,104,Des rendements en baisse
1,a,105,Mieux communiquer sur l'utilisation des fonds
1,a,106,En envoyant des courriels sur la plateforme de l'émission
1,a,107,L'image attachée à sa profession est stéréotypée et peu valorisante
1,a,108,Obtenir de l'argent pour développer des centres d'accueil
1,a,109,L'harmonisation de leurs appellations
1,a,110,Il constate la fréquence des modifications apportées aux photos
1,a,111,Responsabiliser les acteurs concernés
1,a,112,Accueillir des artistes ainsi que leurs œuvres
1,a,113,L'homme se laisse dominer par la technologie
1,a,114,Le retard pris dans ses recherches
1,a,115,Il a écrit une œuvre abondante et variée
1,a,116,Le sport sans douleur
1,a,117,Faire découvrir les formations pour devenir ingénieur
1,a,118,Ils alternent les supports selon le type d'activité
1,a,119,À Paris et partout en Europe
1,a,120,Que son dossier est examiné
1,a,121,Son humour fait passer un message sérieux
1,a,122,Entrer en contact avec les gens
1,a,123,Des adaptations télévisées de Maupassant
1,a,124,L'expansion de la concurrence internationale
1,a,125,Ils sont plus sûrs de leur nouveau choix
1,a,126,Faire découvrir les formations pour devenir ingénieur
1,a,127,Une mise en valeur de l'autre
1,a,128,De simples citoyens
1,a,129,De la situation économique tendue
1,a,130,Les recherches sont limitées par le manque d'informations
1,a,131,La technologie modifie la relation à la gastronomie
1,a,132,Le remboursement de son article
1,a,133,C'est possible mais pénible
1,a,134,Il estime qu'il reste du travail à faire pour mieux préparer cette évolution
1,a,135,D'aménager des réserves restreignant la pêche
1,a,136,Ils permettent au système de se maintenir
1,a,137,Ils alternent les supports selon le type d'activité
1,a,138,D'un catalogue de styliste
1,a,139,Son exploitation génère des revenus élevés
1,a,140,Les méthodes de culture
1,a,141,L'expression du temps est opposée à la représentation habituelle
1,a,142,Leur nom s'est transformé en label de prestige
1,a,143,Pour participer à la finale d'un jeu
1,a,144,De lutter contre la saleté dans la capitale
1,a,145,Ils sont financés discrètement par des entreprises
1,a,146,Intégrer des valeurs sociales et environnementales
1,a,147,Généraliser l'agriculture biologique
1,a,148,Une diminution de la diversité de la faune océanique
1,a,149,Une manifestation culturelle
1,a,150,Pour dissimuler la pauvreté des contenus
1,a,151,Favoriser la mobilité urbaine grâce aux cycles non motorisés.
1,a,152,Il a trouvé les causes du rétrécissement de la laine
1,a,153,Elle a diversifié son alimentation
1,a,154,Son succès auprès des étudiants se dégrade
1,a,155,Le personnel manque de chaleur et d'amabilité
1,a,156,Ils sont financés discrètement par des entreprises
1,a,157,Du manque de familles d'accueil
1,a,158,La réelle dimension écologique du festival
1,a,159,Le message véhiculé par la publicité était inacceptable
1,a,160,Ce sont les violons récents qui sont les plus estimés
1,a,161,Une perte de spontanéité des matchs
1,a,162,Maintenir les performances de la mémoire
1,a,163,Il nécessite une réorganisation des lieux les plus visités
1,a,164,C'est un carrefour culturel intercontinental
1,a,165,Il est accessible à un nombre croissant d'utilisateurs grâce à internet
1,a,166,Pour obtenir des données sur sa composition
1,a,167,De nouvelles pédagogies semblent nécessaires
1,a,168,Les doutes sur les méthodes de production
1,a,169,La manipulation des clients par les industriels
1,a,170,Faire évoluer les mentalités au sujet du handicap au travail
1,a,171,Son humour fait passer un message sérieux
1,a,172,Entrer en contact avec les gens
1,a,173,Elle masque les problèmes pédagogiques essentiels
1,a,174,Entreprendre une rénovation du lieu
1,a,175,Très peu de francophones occupent des fonctions à responsabilité
1,a,176,S'ils appartiennent à une espèce adéquate
1,a,177,Généraliser l'agriculture biologique
1,a,178,Diminuer les risques sanitaires
1,a,179,Le développement d'une conscience civique
1,a,180,Les méthodes de culture
1,a,181,Présenter les relations familiales avec humour
1,a,182,Une activité de maquillage
1,a,183,De signaler sur les photos les modifications effectuées
1,a,184,Le confort a été très nettement amélioré
1,a,185,De nouvelles pratiques de vente
1,a,186,C'est une réclamation destinée au gérant d'un immeuble
1,a,187,Intégrer des valeurs sociales et environnementales
1,a,188,Empêcher le trafic des fromages de contrebande
1,a,189,D'une pollution imperceptible
1,a,190,Ils paraissent manipulés par une force supérieure
1,a,191,Des séjours alliant détente et découvertes
1,a,192,Son ambiance créative
1,a,193,Le confort a été très nettement amélioré
1,a,194,Parce que les larves ont beaucoup mangé
1,a,195,À financer les travaux du château par un don
1,a,196,Améliorer les relations au sein du lycée
1,a,197,Trouver des valeurs communes
1,a,198,Il critique son concept
1,a,199,Ils perpétuent une forme d'exclusion
1,a,200,Les méthodes de culture
1,a,201,Il explique l'idée de départ d'un livre de Modiano
1,a,202,Le remboursement de son article
1,a,203,Sélectionner un souvenir
1,a,204,Elle entraîne une trop grande consommation d'énergie
1,a,205,Ils sont financés discrètement par des entreprises
1,a,206,Par la primauté de l'intérêt collectif sur bénéfices
1,a,207,L'image attachée à sa profession est stéréotypée et peu valorisante
1,a,208,Il envisage avec optimisme les futurs possibles
1,a,209,À quel problème sont confrontés les distributeurs indépendants
1,a,210,Travailler sur soi-même
1,a,211,Il explique l'idée de départ d'un livre de Modiano
1,a,212,Une activité de maquillage
1,a,213,Être amateur de viande et militer pour le bien-être animal
1,a,214,Définir les conditions d'accueil des élèves en milieu professionnel
1,a,215,Il est accessible à un nombre croissant d'utilisateurs grâce à internet
1,a,216,Pour obtenir des données sur sa composition
1,a,217,L'essor de nouveaux modes de consommation
1,a,218,Organiser des séjours à vocation humanitaire
1,a,219,Il est difficile d'en évaluer l'impact sur la santé
1,a,220,Pour dissimuler la pauvreté des contenus
1,a,221,Leur nom s'est transformé en label de prestige
1,a,222,Le remboursement de son article
1,a,223,D'analyser les moyens de séduire les jeunes
1,a,224,Elle permet de dépenser moins d'argent
1,a,225,L'originalité des plats
1,a,226,Un rappel d'un impayé en cours
1,a,227,Elle répond de manière pertinente aux difficultés et aux aspirations des élèves
1,a,228,Obtenir de l'argent pour développer des centres d'accueil
1,a,229,Des outils de communication
1,a,230,L'ambiguïté du néologisme « chat » à l'écrit
1,a,231,La technologie modifie la relation à la gastronomie
1,a,232,Pour créer un lien entre générations
1,a,233,Sélectionner un souvenir
1,a,234,Il a acclamé de toutes ses forces la chanteuse
1,a,235,D'aménager des réserves restreignant la pêche
1,a,236,De vérifier le profil des postulants
1,a,237,Une mise en valeur de l'autre
1,a,238,Elle modifie le rapport au temps
1,a,239,Transmettre des connaissances
1,a,240,Que ses écrits permettent de mieux cerner qu'il était
1,a,241,Maintenir les performances de la mémoire
1,a,242,Le public se reconnaît à travers les héros
1,a,243,À une simulation de mission spatiale
1,a,244,Être titulaire d'une formation reconnue
1,a,245,Favoriser l'égalité des chances
1,a,246,L'optimisation de leur gestion est en cours d'étude
1,a,247,Les producteurs évitent de prendre des risques
1,a,248,Elle abrite une vie animée
1,a,249,Choisir des actions pour leur commune
1,a,250,Il appartient à une réflexion philosophique
1,a,251,Il explique l'idée de départ d'un livre de Modiano
1,a,252,La prise en compte de l'opinion publique
1,a,253,Ils peuvent être utilisés comme outils de contrôle
1,a,254,De faire un bilan de leurs aptitudes
1,a,255,Ils intègrent l'ancien à leurs constructions
1,a,256,Les grandes surfaces provoquent la fin des petites boutiques de quartier
1,a,257,De la volonté d'émancipation
1,a,258,Il remet en question leurs retombées positives
1,a,259,Le développement d'une conscience civique
1,a,260,Faire évoluer les mentalités au sujet du handicap au travail
1,a,261,Elle récolte les produits de terrains privés
1,a,262,Maintenir les performances de la mémoire
1,a,263,Sélectionner un souvenir
1,a,264,Il a écrit une œuvre abondante et variée
1,a,265,Elles contribuent à protéger l'environnement
1,a,266,Il sera proche d'un jardin public
1,a,267,Elle est modelée par ses locuteurs
1,a,268,Respecter les normes internationales
1,a,269,Démontrer les dégâts des méthodes de culture intensive
1,a,270,Elle est incompatible avec les objets politiques
1,a,271,Il a trouvé quelque chose dans son fromage
1,a,272,Actrice à la télévision française
1,a,273,Elle a diversifié son alimentation
1,a,274,Sélectionner un souvenir
1,a,275,Le triomphe d'une opinion émise par Apollinaire mais autrefois combattue
1,a,276,De vérifier le profil des postulants
1,a,277,Il remet en question leurs retombées positives
1,a,278,La coopération de ses membres
1,a,279,Elles représentent inégalement les milieux sociaux
1,a,280,Les recherches sont limitées par le manque d'informations
1,a,281,Elle récolte les produits de terrains privés
1,a,282,Imite à la perfection la voix d'un enfant
1,a,283,Ils permettent de protéger la biodiversité
1,a,284,Il a écrit une œuvre abondante et variée
1,a,285,Elles contribuent à protéger l'environnement
1,a,286,En révisant les conditions de rémunération
1,a,287,Elle est modelée par ses locuteurs
1,a,288,Il critique son concept
1,a,289,Transmettre des connaissances
1,a,290,Elles modifient nos processus cognitifs
1,a,291,Elle peut perdre son statut de langue dominante
1,a,292,Une perte de spontanéité des matchs
1,a,293,Tenter une nouvelle aventure
1,a,294,Parce que les larves ont beaucoup mangé
1,a,295,La réforme des retraites influencera leurs comportements
1,a,296,À une simulation de mission spatiale
1,a,297,On ignore comment elles ont été réalisées
1,a,298,Cela favorise l'intégration de nouvelles espèces et est bon pour l'écosystème
1,a,299,Interpréter certains rôles
1,a,300,Démontrer les dégâts des méthodes de culture intensive
1,a,301,La technologie modifie la relation à la gastronomie
1,a,302,L'adaptation de l'offre culinaire à la mode actuelle
1,a,303,Sélectionner un souvenir
1,a,304,Elle soutient l'esprit de création
1,a,305,Ils sont plus sûrs de leur nouveau choix
1,a,306,Ils permettent au système de se maintenir
1,a,307,De nouvelles pédagogies semblent nécessaires
1,a,308,Le nombre d'ouvrages à paraître a diminué
1,a,309,Ils perpétuent une forme d'exclusion
1,a,310,Elles contribuent à une bonne hygiène de vie.
1,a,311,Elle récolte les produits de terrains privés
1,a,312,Avoir la garantie de la qualité du produit et ignorer d'où il vient
1,a,313,Ils peuvent être utilisés comme outils de contrôle
1,a,314,Elle associe différentes formes d'expression artistique
1,a,315,Il soutient les entreprises locales
1,a,316,Pour soutenir les agriculteurs de proximité
1,a,317,Les ressources en gaz à l'échelle mondiale s'accroissent
1,a,318,De l'organisation d'une animation clandestine
1,a,319,Une manifestation culturelle
1,a,320,La mise en œuvre d'une action collective
1,a,321,En achetant les billets à l'avance
1,a,322,L'organisation d'un événement culturel
1,a,323,Il risque d'entraver la circulation des véhicules de secours
1,a,324,Pour proposer davantage de places
1,a,325,Ouvrir une bibliothèque pour tous
1,a,326,La diversité des portraits présentés
1,a,327,Pour dénoncer le manque d'entretien
1,a,328,Le film tombe dans les stéréotypes du genre
1,a,329,Le recrutement de personnels qualifiés
1,a,330,Demander à une cliente de payer l'intégralité de sa commande
1,a,331,Un espace de remise en forme
1,a,332,Maintenir les performances de la mémoire
1,a,333,Sélectionner un souvenir
1,a,334,Il a acclamé de toutes ses forces la chanteuse
1,a,335,Pour proposer davantage de places
1,a,336,Mieux communiquer sur l'utilisation des fonds
1,a,337,Trouver des valeurs communes
1,a,338,Diversifier les activités en centre-ville
1,a,339,De la situation économique tendue
1,a,340,L'innovation des procédés de production
1,a,341,L'adaptation de l'offre culinaire à la mode actuelle
1,a,342,Le remboursement de son article
1,a,343,Il influence la productivité des salariés
1,a,344,La multiplication des éclairages publics
1,a,345,Il facilite la lecture des étiquettes
1,a,346,Ils incitent leur entourage à les imiter
1,a,347,Elle répond aux tendances actuelles
1,a,348,Le nombre d'ouvrages à paraître a diminué
1,a,349,La mise en œuvre d'une action collective
1,a,350,Les méthodes de culture
1,a,351,Pour créer un lien entre générations
1,a,352,Une activité de maquillage
1,a,353,De signaler sur les photos les modifications effectuées
1,a,354,Il influence la productivité des salariés
1,a,355,L'expansion de la concurrence internationale
1,a,356,Il facilite la lecture des étiquettes
1,a,357,Il se propage imperceptiblement
1,a,358,Décrire les rapports du sport et de la politique internationale
1,a,359,Travailler sur soi-même
1,a,360,Il est indissociable de celui des savoirs
1,a,361,Créer un site collaboratif de données
1,a,362,Il modifie le moment du coucher
1,a,363,De limiter le gaspillage alimentaire
1,a,364,Le besoin d'interaction sociale
1,a,365,Aux étincelles produites par des perturbations orageuses
1,a,366,Rebelle à toute forme d'autorité
1,a,367,Le malentendu sur le lieu où est enterré Brassens
1,a,368,Les doutes sur les méthodes de production
1,a,369,Elles gagnent en visibilité dans ce milieu
1,a,370,Elles modifient nos processus cognitifs
1,a,371,Des séjours alliant détente et découvertes
1,a,372,La prise en compte de l'opinion publique
1,a,373,C'est possible mais pénible
1,a,374,Pour donner une bonne image d'eux
1,a,375,Faire découvrir les formations pour devenir ingénieur
1,a,376,Il peut s'étendre au domaine personnel
1,a,377,De la volonté d'émancipation
1,a,378,Le respect de la déontologie médicale est primordial
1,a,379,Des outils ont été élaborés pour en estimer l'intensité
1,a,380,Il donne un conseil
1,a,381,Le secret d'une bonne préparation
1,a,382,Présenter les relations familiales avec humour
1,a,383,C'est possible mais pénible
1,a,384,Pour donner une bonne image d'eux
1,a,385,Parce que l'événement s'inscrit dans un principe d'universalité
1,a,386,Les produits utilisés dans les cultures
1,a,387,La bonne humeur garantit de meilleures performances
1,a,388,Le message véhiculé par la publicité était inacceptable
1,a,389,Ils s'impliquent de façon responsable dans les cours
1,a,390,Comme une incitation à l'action.
1,a,391,Il a trouvé quelque chose dans son fromage
1,a,392,Tenter une nouvelle aventure
1,a,393,Parce que les larves ont beaucoup mangé
1,a,394,D'analyser les moyens de séduire les jeunes
1,a,395,Ils jonglent entre vie privée et vie professionnelle
1,a,396,Développer une identité commune
1,a,397,Le désir d'évolution durant la vie active
1,a,398,De l'organisation d'une animation clandestine
1,a,399,Travailler sur soi-même
1,a,400,À chaque activité correspond une région précise
